date,open,close,high,low,volume
2014-03-03,150.0,154.93,154.99,148.33,48816.65
2014-03-04,152.12,153.4,159.29,152.0,50866.76
2014-03-05,154.03,159.84,159.99,152.0,47211.54
2014-03-06,160.21,162.0,162.3,157.0,42741.21
2014-03-07,162.0,165.49,167.2,160.04,58110.48
2014-03-10,164.8,156.94,165.8,154.03,49985.48
2014-03-11,156.0,162.18,163.6,155.1,38561.41
2014-03-12,161.08,158.53,163.6,155.78,36763.92
2014-03-13,157.6,164.87,165.1,157.11,42637.78
2014-03-14,164.06,163.87,166.0,161.8,24933.55
2014-03-17,165.0,166.47,166.66,162.01,32198.88
2014-03-18,168.3,171.32,176.2,168.3,59473.71
2014-03-19,169.9,174.37,175.0,169.0,35365.79
2014-03-20,174.3,169.18,174.5,169.0,33895.21
2014-03-21,168.44,171.4,171.98,165.5,40318.81
2014-03-24,171.0,171.29,175.73,169.9,26320.92
2014-03-25,168.4,166.81,168.4,155.59,62403.83
2014-03-26,165.1,158.49,166.11,158.36,57376.39
2014-03-27,157.66,157.66,160.8,156.4,38044.59
2014-03-28,157.82,152.64,158.99,151.01,48272.96
2014-03-31,152.01,154.7,157.38,152.0,30583.6
2014-04-01,154.71,162.49,162.55,154.4,34046.89
2014-04-02,162.74,165.64,169.66,161.03,46698.33
2014-04-03,167.56,165.31,167.69,163.5,26918.48
2014-04-04,164.65,164.06,165.3,161.0,23206.51
2014-04-08,163.92,164.54,165.42,161.01,25927.49
2014-04-09,165.02,163.35,166.63,162.13,21618.89
2014-04-10,163.27,169.51,171.02,159.5,54177.87
2014-04-11,172.0,176.08,179.6,172.0,90225.79
2014-04-14,174.7,174.36,177.31,173.0,26824.36
2014-04-15,173.2,174.49,175.87,173.2,25880.21
2014-04-16,173.7,171.02,174.56,170.19,22040.62
2014-04-17,170.8,175.2,176.0,170.21,29744.41
2014-04-18,175.0,175.31,177.77,173.3,19601.46
2014-04-21,174.01,172.05,175.98,172.0,18333.79
2014-04-22,172.0,172.13,175.13,171.52,22344.96
2014-04-23,172.08,176.06,176.49,172.03,33755.73
2014-04-24,176.15,175.76,176.71,173.7,12581.35
2014-04-25,167.98,164.69,168.0,161.79,95877.43
2014-04-28,162.08,162.79,164.56,159.81,33028.6
2014-04-29,162.8,163.59,165.48,162.47,27996.49
2014-04-30,163.95,163.88,164.29,162.53,19220.66
2014-05-05,163.5,160.25,163.5,157.08,36743.47
2014-05-06,160.0,160.79,162.7,160.0,13622.95
2014-05-07,161.61,160.66,161.61,159.6,11960.73
2014-05-08,160.8,160.67,162.49,160.42,14697.86
2014-05-09,160.66,160.62,162.3,160.3,16721.45
2014-05-12,162.29,160.91,162.3,159.5,26194.78
2014-05-13,160.77,160.74,161.61,159.56,15939.36
2014-05-14,159.99,155.27,160.93,154.01,34016.55
2014-05-15,154.98,156.15,157.08,154.5,16983.38
2014-05-16,156.15,155.16,157.1,154.67,18467.3
2014-05-19,152.5,147.98,153.0,147.94,56250.09
2014-05-20,148.1,144.98,149.44,143.6,46885.91
2014-05-21,144.1,151.0,151.66,143.95,38737.87
2014-05-22,150.9,150.05,153.6,149.65,18678.94
2014-05-23,150.0,152.3,152.78,149.98,14009.63
2014-05-26,154.9,153.57,154.9,152.85,8910.56
2014-05-27,153.0,153.2,155.75,152.86,13035.07
2014-05-28,152.89,153.94,155.0,152.8,12501.97
2014-05-29,153.73,154.29,155.93,153.46,10106.82
2014-05-30,154.25,153.22,155.28,153.02,9217.65
2014-06-03,153.0,152.77,154.5,152.25,13048.48
2014-06-04,152.99,151.15,153.38,150.02,10494.31
2014-06-05,151.12,154.77,155.0,149.33,20678.63
2014-06-06,154.68,153.59,155.65,152.29,9477.45
2014-06-09,152.3,153.23,154.4,152.3,10034.81
2014-06-10,153.25,154.8,155.29,153.25,19305.51
2014-06-11,154.75,153.94,155.38,153.21,10781.45
2014-06-12,154.07,152.63,154.07,152.12,11499.6
2014-06-13,152.69,152.81,153.83,151.16,16970.46
2014-06-16,152.9,154.42,154.78,152.4,16237.9
2014-06-17,154.3,153.19,154.3,152.2,16364.86
2014-06-18,153.8,153.58,154.45,153.4,14024.56
2014-06-19,153.56,152.73,154.2,152.5,11551.44
2014-06-20,152.7,153.18,153.6,152.32,12019.4
2014-06-23,153.5,156.31,156.38,153.36,28983.85
2014-06-24,156.62,163.57,163.8,156.55,38532.63
2014-06-25,145.33,142.23,145.33,141.5,38171.11
2014-06-26,142.23,141.64,142.98,141.41,36348.51
2014-06-27,141.42,140.38,141.42,139.22,26477.92
2014-06-30,141.18,141.98,142.89,140.4,24399.5
2014-07-01,142.59,141.77,142.59,140.8,11946.68
2014-07-02,142.03,142.08,142.35,141.0,12068.48
2014-07-03,142.21,143.26,143.4,141.4,19331.67
2014-07-04,143.4,143.32,144.18,142.72,15402.8
2014-07-07,142.8,144.16,144.28,142.21,22879.87
2014-07-08,144.1,142.18,144.17,141.02,21091.6
2014-07-09,142.0,141.24,142.87,141.02,14328.6
2014-07-10,141.12,141.04,141.83,140.6,12159.88
2014-07-11,141.47,141.87,143.09,141.12,18432.86
2014-07-14,141.87,149.77,150.89,141.5,46534.81
2014-07-15,149.11,153.81,158.0,149.11,58787.98
2014-07-16,153.85,154.57,156.78,153.85,24459.33
2014-07-17,154.09,153.75,155.55,152.0,20191.17
2014-07-18,153.59,160.98,165.0,152.7,74896.91
2014-07-21,160.39,160.98,162.88,158.59,30143.22
2014-07-22,159.6,163.2,164.0,159.6,29820.62
2014-07-23,162.0,163.89,165.0,161.6,27836.33
2014-07-24,163.76,163.53,169.1,162.3,35682.4
2014-07-25,164.0,163.88,166.05,161.06,27833.58
2014-07-28,164.23,164.25,167.99,162.92,42968.99
2014-07-29,164.3,161.06,164.3,160.26,36017.0
2014-07-30,160.74,158.51,160.74,156.5,54876.29
2014-07-31,158.29,160.27,160.38,156.96,25206.31
2014-08-01,160.17,162.98,164.3,159.62,43259.99
2014-08-04,163.0,164.4,165.62,162.29,38848.2
2014-08-05,164.0,166.25,166.66,161.67,38357.97
2014-08-06,164.8,163.32,165.78,162.0,20317.23
2014-08-07,163.1,160.6,164.39,160.5,25396.49
2014-08-08,161.96,162.14,163.33,159.8,23819.42
2014-08-11,162.48,163.07,163.2,161.51,20070.72
2014-08-12,161.81,162.04,162.75,160.15,19604.36
2014-08-13,162.04,162.49,164.78,160.8,34454.03
2014-08-14,162.02,161.46,163.44,161.28,22958.94
2014-08-15,162.2,161.54,162.49,161.13,21802.68
2014-08-18,162.0,159.75,162.3,159.1,41698.27
2014-08-19,159.75,158.68,159.75,158.45,32095.77
2014-08-20,158.74,162.0,162.06,158.5,37084.95
2014-08-21,162.0,159.97,162.32,159.0,18872.73
2014-08-22,160.0,159.27,160.39,158.75,18636.71
2014-08-25,159.27,158.75,160.15,158.3,15376.72
2014-08-26,158.5,157.72,159.42,156.96,16589.6
2014-08-27,157.72,156.37,157.78,156.18,13828.67
2014-08-28,156.0,156.02,158.36,156.0,17618.03
2014-08-29,156.0,158.23,158.59,155.0,23838.83
2014-09-01,158.2,158.45,159.5,157.71,16450.24
2014-09-02,158.81,162.56,162.64,158.03,41246.13
2014-09-03,162.58,164.82,167.42,162.56,42042.25
2014-09-04,164.7,165.06,165.94,163.68,23975.87
2014-09-05,165.7,167.51,168.16,165.21,34731.95
2014-09-09,167.65,164.08,167.97,164.0,20562.81
2014-09-10,163.7,163.91,165.0,163.01,17867.72
2014-09-11,163.87,161.98,164.82,161.48,31875.54
2014-09-12,161.49,162.45,162.65,160.32,17356.01
2014-09-15,161.9,159.41,161.91,158.8,32543.86
2014-09-16,160.5,157.46,160.6,157.02,34823.15
2014-09-17,158.47,158.23,159.54,157.34,25841.28
2014-09-18,158.02,159.25,159.38,157.08,26482.04
2014-09-19,159.25,160.85,160.98,158.5,22665.99
2014-09-22,160.71,156.94,160.71,156.84,37191.54
2014-09-23,156.7,157.48,157.5,156.36,34546.11
2014-09-24,156.49,160.19,160.5,155.6,43448.96
2014-09-25,160.92,162.19,163.98,160.9,56851.44
2014-09-26,161.5,162.31,163.12,159.2,22716.65
2014-09-29,162.33,162.47,163.2,161.39,23488.59
2014-09-30,162.74,162.13,162.99,161.2,21574.19
2014-10-08,161.0,160.73,161.1,157.8,45652.82
2014-10-09,159.87,160.01,160.25,158.58,36244.91
2014-10-10,159.02,159.02,159.8,157.7,43147.71
2014-10-13,157.81,156.1,157.88,153.68,53176.38
2014-10-14,155.0,154.91,156.99,154.44,28895.94
2014-10-15,154.75,157.32,157.58,154.71,22238.05
2014-10-16,156.1,157.32,158.19,156.1,23949.69
2014-10-17,158.0,158.38,159.05,156.9,30976.59
2014-10-20,158.38,156.92,158.5,156.4,32910.08
2014-10-21,157.0,158.46,159.34,156.6,39911.28
2014-10-22,158.44,159.08,159.46,157.5,22836.41
2014-10-23,158.57,159.05,160.28,157.89,31917.34
2014-10-24,158.95,158.88,159.89,157.69,19980.07
2014-10-27,156.97,157.5,159.1,154.89,27970.69
2014-10-28,157.32,158.74,159.1,157.18,20548.41
2014-10-29,158.8,158.3,159.56,157.48,21423.44
2014-10-30,158.0,155.42,158.0,155.1,49087.02
2014-10-31,155.47,156.68,156.9,154.35,36421.7
2014-11-03,156.75,155.58,156.88,155.45,24670.06
2014-11-04,155.49,151.39,155.49,151.0,55943.9
2014-11-05,151.05,146.15,151.05,145.5,76719.79
2014-11-06,146.15,147.15,147.49,146.01,36362.97
2014-11-07,147.17,148.04,148.3,147.11,41507.31
2014-11-10,150.0,153.77,153.78,149.0,62325.21
2014-11-11,154.3,153.35,155.2,152.01,47706.89
2014-11-12,152.98,152.89,153.59,150.2,30823.75
2014-11-13,152.72,151.58,152.73,149.68,49155.56
2014-11-14,151.56,157.29,157.63,150.91,75225.08
2014-11-17,168.0,160.05,168.0,160.0,150416.23
2014-11-18,161.0,155.65,161.82,155.0,63497.8
2014-11-19,155.57,153.07,155.65,152.61,46290.74
2014-11-20,152.88,150.68,152.92,150.49,46258.41
2014-11-21,150.56,153.13,153.2,150.2,41990.78
2014-11-24,153.88,153.95,155.0,152.0,53878.99
2014-11-25,153.42,154.64,154.85,152.8,53231.3
2014-11-26,154.6,155.95,156.36,153.89,63858.97
2014-11-27,155.0,156.68,157.22,154.0,96551.51
2014-11-28,156.57,155.84,156.57,153.17,88288.18
2014-12-01,156.57,160.06,161.0,156.0,121740.01
2014-12-02,159.05,161.14,161.2,158.25,99268.19
2014-12-03,162.44,164.83,168.3,162.36,117322.64
2014-12-04,166.5,174.13,174.5,166.5,117781.43
2014-12-05,177.99,170.92,178.96,168.6,112901.44
2014-12-08,168.84,172.97,176.49,167.2,100894.31
2014-12-09,172.0,172.86,186.62,171.5,151890.28
2014-12-10,175.0,179.92,183.5,175.0,106656.11
2014-12-11,180.0,175.89,181.94,175.29,54882.15
2014-12-12,176.78,176.59,180.99,176.0,51055.16
2014-12-15,176.6,184.04,184.1,175.43,70964.32
2014-12-16,183.7,180.63,183.7,178.11,51129.44
2014-12-17,179.99,179.07,181.45,177.8,60020.47
2014-12-18,179.69,179.34,182.2,179.0,38567.5
2014-12-19,179.06,180.82,181.98,178.0,49631.06
2014-12-22,179.65,184.1,184.29,175.88,73623.81
2014-12-23,183.78,188.86,193.49,182.01,85650.82
2014-12-24,188.0,183.06,191.8,180.68,63554.59
2014-12-25,183.15,185.83,186.0,181.01,44071.68
2014-12-26,185.09,187.57,189.0,183.0,42677.49
2014-12-29,188.1,183.48,190.0,182.0,89838.65
2014-12-30,183.0,186.84,187.98,182.48,56171.1
2014-12-31,185.6,189.62,190.0,185.0,46269.36
2015-01-05,189.62,202.52,204.24,188.69,94515.17
2015-01-06,200.0,197.83,202.56,196.02,55020.01
2015-01-07,196.04,192.94,199.5,189.99,54797.84
2015-01-08,194.0,191.76,194.52,190.14,40525.3
2015-01-09,190.4,190.31,195.77,190.11,53982.2
2015-01-12,190.0,186.43,192.59,184.46,49914.59
2015-01-13,187.0,184.88,188.54,184.6,36708.08
2015-01-14,185.0,183.18,186.5,180.88,52403.44
2015-01-15,183.89,186.07,186.4,182.48,48585.52
2015-01-16,186.2,186.11,188.0,185.98,39978.06
2015-01-19,181.0,175.48,183.2,171.47,64679.37
2015-01-20,176.02,178.08,180.5,173.0,61022.74
2015-01-21,178.27,182.36,182.9,177.2,52674.74
2015-01-22,182.37,181.23,184.36,180.0,38254.81
2015-01-23,180.12,181.02,183.28,180.11,33084.55
2015-01-26,181.7,182.8,183.5,181.05,35649.06
2015-01-27,182.82,180.11,182.82,178.0,41883.62
2015-01-28,179.0,177.47,180.4,177.3,30680.66
2015-01-29,176.2,176.15,178.0,175.0,32492.54
2015-01-30,176.99,177.18,181.0,176.5,47508.34
2015-02-02,175.51,174.82,176.4,173.5,33983.36
2015-02-03,177.48,178.37,178.65,176.2,27792.8
2015-02-04,179.15,177.25,182.08,177.0,35293.71
2015-02-05,178.97,174.05,180.9,174.0,41239.62
2015-02-06,174.64,174.6,176.5,173.6,37102.38
2015-02-09,175.77,184.3,185.1,175.0,87293.58
2015-02-10,184.8,182.88,185.2,181.45,53638.87
2015-02-11,182.4,183.15,184.25,182.08,22894.79
2015-02-12,183.99,183.57,184.49,182.01,25050.98
2015-02-13,184.11,182.49,184.5,181.4,40127.05
2015-02-16,182.54,183.31,183.63,181.22,39521.08
2015-02-17,183.55,182.22,183.89,181.91,34172.55
2015-02-25,183.0,183.96,185.7,181.11,59935.12
2015-02-26,183.8,186.64,188.39,183.55,62297.72
2015-02-27,186.9,191.05,194.5,186.8,63370.94
2015-03-02,190.8,190.73,193.8,189.0,31098.7
2015-03-03,189.3,185.95,192.0,185.16,42999.6
2015-03-04,186.99,187.19,188.01,184.6,40662.23
2015-03-05,185.01,185.52,187.03,184.05,36206.24
2015-03-06,185.35,183.62,186.48,183.27,25470.66
2015-03-09,185.8,191.56,192.99,183.8,43486.03
2015-03-10,190.94,187.83,191.5,187.28,29637.06
2015-03-11,187.83,191.98,193.0,187.8,40583.39
2015-03-12,193.0,192.75,195.99,191.4,38496.4
2015-03-13,192.7,189.91,193.9,188.58,25479.27
2015-03-16,190.06,193.76,194.5,187.01,31160.97
2015-03-17,194.99,196.77,198.69,194.89,45904.08
2015-03-18,196.8,199.45,199.99,195.52,39304.46
2015-03-19,198.54,195.28,198.99,194.06,33539.77
2015-03-20,194.2,193.15,194.99,190.88,51373.71
2015-03-23,194.67,195.08,196.75,193.2,40979.01
2015-03-24,195.3,195.69,197.44,192.1,60079.44
2015-03-25,193.0,192.78,195.1,192.06,42240.3
2015-03-26,193.55,198.56,199.9,192.0,67105.25
2015-03-27,198.0,194.55,198.56,192.95,40144.59
2015-03-30,194.68,196.77,198.95,193.1,63451.39
2015-03-31,196.68,195.96,200.77,194.02,88130.97
2015-04-01,196.03,195.34,197.56,194.48,76875.23
2015-04-02,195.96,194.58,197.6,192.88,62981.61
2015-04-03,194.0,196.81,197.01,192.78,51210.88
2015-04-07,196.85,200.67,201.08,195.8,59824.33
2015-04-08,202.5,204.5,210.68,201.59,135857.16
2015-04-09,204.48,200.0,205.88,199.05,62399.73
2015-04-10,199.99,200.22,202.99,199.61,102019.46
2015-04-13,201.55,203.9,204.49,198.94,91356.09
2015-04-14,204.0,206.0,209.28,203.96,81903.13
2015-04-15,209.1,205.7,209.78,204.16,55005.2
2015-04-16,208.55,226.27,226.27,207.83,86014.17
2015-04-17,238.9,232.56,248.7,228.28,192094.91
2015-04-20,230.0,234.03,245.7,229.0,130588.71
2015-04-21,240.0,257.43,257.43,240.0,122401.88
2015-04-22,268.8,263.89,269.0,257.11,134635.06
2015-04-23,264.0,256.04,264.17,252.98,86030.12
2015-04-24,251.88,258.49,259.68,245.01,100531.23
2015-04-27,257.58,255.79,267.8,252.99,78973.35
2015-04-28,254.0,247.89,258.6,247.05,87291.77
2015-04-29,246.1,249.78,253.0,246.1,59300.57
2015-04-30,251.15,252.23,254.9,247.75,64064.07
2015-05-04,252.66,254.97,259.0,250.02,54739.02
2015-05-05,252.0,240.95,252.0,239.88,73700.03
2015-05-06,243.98,242.68,246.99,240.01,60324.32
2015-05-07,245.0,244.93,251.88,242.56,68102.9
2015-05-08,246.12,254.17,254.88,245.9,57805.59
2015-05-11,251.5,257.44,257.99,250.0,61345.7
2015-05-12,257.2,254.42,257.2,252.0,47031.29
2015-05-13,253.8,256.4,262.97,252.5,58913.41
2015-05-14,256.25,251.41,259.5,251.22,41853.29
2015-05-15,251.41,245.17,253.49,241.61,54185.07
2015-05-18,245.0,241.14,245.0,240.1,35363.24
2015-05-19,241.05,250.04,250.22,240.2,47637.77
2015-05-20,252.0,253.95,260.0,249.3,63771.5
2015-05-21,256.0,258.59,261.3,254.01,47669.13
2015-05-22,259.68,275.86,276.8,259.59,66649.06
2015-05-25,270.0,286.83,288.49,269.0,67473.62
2015-05-26,286.6,285.54,290.0,283.96,60914.68
2015-05-27,285.52,276.9,289.32,273.0,46934.79
2015-05-28,275.25,261.11,281.0,260.1,60884.99
2015-05-29,260.01,263.83,269.0,259.89,57783.09
2015-06-01,263.94,271.46,272.98,259.8,65816.7
2015-06-02,270.5,266.62,270.5,260.66,64635.6
2015-06-03,265.18,262.79,266.62,260.01,46424.03
2015-06-04,262.98,258.21,265.0,240.0,92362.73
2015-06-05,258.11,253.84,262.1,246.0,85738.23
2015-06-08,251.51,264.64,267.54,249.8,96007.97
2015-06-09,265.0,259.03,269.8,256.5,77851.86
2015-06-10,255.64,261.05,266.88,253.8,80462.08
2015-06-11,260.0,260.06,264.5,257.77,52954.54
2015-06-12,262.12,266.0,273.0,261.0,90909.52
2015-06-15,266.98,260.89,272.0,260.08,100014.22
2015-06-16,259.0,253.95,265.8,252.5,69303.84
2015-06-17,253.96,255.09,257.76,249.0,58388.81
2015-06-18,253.02,243.97,254.8,240.6,61506.5
2015-06-19,245.87,235.31,248.49,234.02,67608.66
2015-06-23,239.8,252.25,255.85,234.13,81247.34
2015-06-24,250.0,261.21,265.2,247.65,95706.94
2015-06-25,261.5,251.79,262.03,250.21,66521.66
2015-06-26,250.02,242.45,255.75,235.3,99332.01
2015-06-29,248.37,246.64,256.5,227.8,165071.67
2015-06-30,246.64,257.65,259.82,246.0,126298.19
2015-07-01,255.0,257.49,268.5,250.98,103326.54
2015-07-02,255.3,260.3,282.6,245.01,118459.72
2015-07-03,255.0,249.81,260.5,242.2,109605.31
2015-07-06,267.95,254.04,267.99,239.5,272799.66
2015-07-07,250.0,244.18,256.58,239.5,167562.24
2015-07-08,229.0,236.86,244.99,219.76,289140.54
2015-07-09,236.86,257.94,260.41,233.0,138203.34
2015-07-10,257.0,265.59,283.0,251.96,256149.3
2015-07-13,258.0,257.75,265.58,251.0,148926.16
2015-07-14,255.0,249.05,255.18,247.2,96768.3
2015-07-15,247.5,251.26,252.7,243.28,104077.46
2015-07-16,251.26,251.59,254.18,248.26,72814.33
2015-07-17,229.0,228.29,229.99,224.74,56418.53
2015-07-20,227.15,225.11,227.9,222.5,67933.55
2015-07-21,221.75,221.66,224.2,220.0,51789.96
2015-07-22,220.0,217.13,222.0,216.58,70855.1
2015-07-23,217.99,219.54,220.6,215.77,64748.1
2015-07-24,220.5,219.21,223.69,218.75,57390.09
2015-07-27,217.0,201.52,221.3,201.0,76944.15
2015-07-28,199.86,205.83,209.44,197.48,86703.57
2015-07-29,207.78,207.74,210.0,202.13,66507.43
2015-07-30,208.83,205.96,208.83,205.1,41134.0
2015-07-31,206.7,206.83,206.93,203.0,40736.64
2015-08-03,205.0,209.56,209.99,203.0,54553.03
2015-08-04,209.26,211.97,213.98,209.26,59533.96
2015-08-05,212.93,207.19,213.85,206.94,43143.85
2015-08-06,206.23,204.96,207.5,203.0,39249.8
2015-08-07,207.49,206.93,208.6,205.6,39521.34
2015-08-10,207.01,212.3,213.0,205.13,56496.43
2015-08-11,212.3,210.75,212.41,210.01,50897.05
2015-08-12,209.99,209.47,214.29,208.75,45824.34
2015-08-13,211.5,209.51,211.5,206.0,35180.25
2015-08-14,210.5,209.98,211.4,209.25,30666.9
2015-08-17,208.02,206.22,208.82,204.0,53858.32
2015-08-18,206.98,201.06,207.5,200.35,51285.52
2015-08-19,199.75,201.62,202.16,198.18,50261.8
2015-08-20,200.83,195.07,201.0,194.9,39645.03
2015-08-21,191.52,186.33,194.86,186.12,75620.61
2015-08-24,181.0,169.64,181.5,168.2,89812.84
2015-08-25,167.46,176.59,182.51,166.2,123080.58
2015-08-26,176.76,183.88,188.5,175.0,91572.53
2015-08-27,190.0,197.07,199.9,184.89,87052.01
2015-08-28,195.0,192.65,195.29,187.13,89925.83
2015-08-31,189.34,195.37,195.5,185.18,62730.19
2015-09-01,191.82,194.37,195.0,188.0,87432.69
2015-09-02,190.11,194.61,195.0,189.2,106945.46
2015-09-07,192.6,188.71,194.0,188.65,32216.42
2015-09-08,188.46,189.32,190.47,185.0,33098.58
2015-09-09,190.14,191.86,193.87,190.14,35215.16
2015-09-10,190.38,193.21,193.3,189.14,26852.48
2015-09-11,191.88,192.91,194.1,191.05,16932.14
2015-09-14,192.43,202.53,202.8,187.9,86175.55
2015-09-15,198.01,202.0,202.02,195.12,51884.34
2015-09-16,200.01,204.55,209.54,197.73,37198.02
2015-09-17,202.6,198.0,205.8,197.61,26423.0
2015-09-18,198.6,199.43,200.89,198.0,15642.76
2015-09-21,198.01,199.3,200.7,198.0,16527.67
2015-09-22,200.77,199.27,201.18,198.98,16457.4
2015-09-23,197.15,194.72,198.99,194.1,22344.32
2015-09-24,195.8,194.0,196.28,192.8,13886.74
2015-09-25,193.99,193.46,194.9,189.5,24455.97
2015-09-28,191.48,191.38,192.3,189.23,12341.1
2015-09-29,189.55,190.17,191.37,188.3,18409.82
2015-09-30,190.23,190.31,191.48,190.17,11634.63
2015-10-08,198.78,197.52,201.58,197.0,34391.79
2015-10-09,198.78,196.95,198.9,196.5,15721.74
2015-10-12,199.0,198.09,204.49,197.85,49030.0
2015-10-13,198.09,198.74,200.09,198.09,15751.13
2015-10-14,198.98,197.83,199.5,197.01,15213.39
2015-10-15,198.16,199.99,200.37,197.56,16550.13
2015-10-16,201.22,200.74,202.4,199.41,19238.43
2015-10-19,204.94,202.72,204.94,201.9,26121.45
2015-10-20,202.02,201.97,202.88,201.18,14784.29
2015-10-21,202.08,200.31,202.55,197.01,22349.14
2015-10-22,200.24,202.53,202.73,199.43,23720.3
2015-10-23,205.8,210.98,217.6,205.55,56277.34
2015-10-26,212.0,217.73,218.3,208.0,43346.26
2015-10-27,217.1,215.25,217.68,212.58,22572.79
2015-10-28,214.99,212.44,214.99,211.9,16559.22
2015-10-29,212.0,213.0,214.79,212.0,13454.35
2015-10-30,212.95,213.86,215.8,212.12,12257.91
2015-11-02,214.6,212.56,215.86,212.5,15298.2
2015-11-03,212.92,209.71,215.76,208.4,23173.29
2015-11-04,210.58,214.98,216.0,210.11,30809.72
2015-11-05,214.6,216.56,223.28,213.5,49982.58
2015-11-06,217.35,218.42,218.6,215.56,21695.71
2015-11-09,222.0,220.83,224.66,219.0,40527.29
2015-11-10,220.0,222.38,224.12,219.16,28729.76
2015-11-11,222.01,220.15,223.0,218.6,23815.5
2015-11-12,220.23,220.01,223.0,219.38,16180.85
2015-11-13,218.1,215.11,219.5,214.83,28397.18
2015-11-16,212.5,213.78,216.5,212.0,23916.7
2015-11-17,214.72,214.36,217.5,213.14,21986.35
2015-11-18,213.59,214.66,216.0,213.59,19725.54
2015-11-19,214.0,215.03,216.0,213.9,15262.76
2015-11-20,215.14,213.72,215.78,213.1,22274.23
2015-11-23,213.0,212.62,213.84,212.51,20994.73
2015-11-24,212.39,211.69,213.28,210.0,20469.02
2015-11-25,211.7,212.98,213.0,210.4,24249.81
2015-11-26,213.49,212.84,213.79,211.83,18804.53
2015-11-27,212.49,207.74,212.54,206.63,16220.72
2015-11-30,208.04,214.31,214.78,207.79,33440.03
2015-12-01,213.0,213.8,213.95,211.0,18877.54
2015-12-02,214.48,221.58,227.0,212.0,47891.45
2015-12-03,219.0,220.2,221.4,216.7,22386.83
2015-12-04,219.96,215.31,219.96,215.01,20848.71
2015-12-07,215.0,214.51,216.98,213.2,19255.09
2015-12-08,214.55,211.94,214.55,211.46,17393.68
2015-12-09,211.58,214.47,215.05,211.5,14119.77
2015-12-10,215.0,212.96,216.2,211.99,13786.71
2015-12-11,212.5,211.41,212.5,210.5,13035.48
2015-12-14,210.19,214.1,214.88,209.0,20701.34
2015-12-15,213.8,214.51,214.59,212.08,15088.39
2015-12-16,214.41,213.91,214.64,212.59,20144.8
2015-12-17,214.39,215.86,216.88,214.0,24253.21
2015-12-18,215.5,216.88,219.15,215.11,28460.2
2015-12-21,218.0,227.03,229.18,218.0,59391.89
2015-12-22,226.8,225.03,226.8,223.28,28402.45
2015-12-23,225.45,223.0,226.69,222.7,22374.97
2015-12-24,223.98,224.78,225.68,223.2,15577.88
2015-12-25,225.0,224.5,225.66,222.88,11542.95
2015-12-28,225.48,219.12,226.0,219.0,25594.52
2015-12-29,218.62,219.83,220.44,218.51,15774.33
2015-12-30,220.18,218.86,220.66,217.52,20147.66
2015-12-31,218.22,218.19,219.5,217.82,19673.87
2016-01-04,218.0,210.02,218.0,209.99,17349.69
2016-01-05,210.0,212.82,213.97,207.51,31908.91
2016-01-06,212.78,212.18,213.66,209.3,23760.9
2016-01-07,208.99,202.23,208.99,200.03,8148.68
2016-01-08,204.17,204.63,208.0,200.0,44510.09
2016-01-11,203.16,199.86,203.79,199.4,29702.58
2016-01-12,201.1,196.79,202.1,196.0,40287.23
2016-01-13,199.1,199.78,206.0,198.6,29201.98
2016-01-14,197.11,204.82,205.98,195.51,34776.06
2016-01-15,204.75,199.0,206.18,198.0,26681.19
2016-01-18,198.0,199.43,202.4,197.2,27371.23
2016-01-19,201.0,210.24,210.33,200.01,59110.22
2016-01-20,207.0,202.32,210.16,201.01,40968.66
2016-01-21,201.26,200.26,204.59,199.9,21832.29
2016-01-22,203.11,202.74,203.4,198.81,22733.48
2016-01-25,203.0,202.77,203.49,201.5,13750.45
2016-01-26,200.99,199.01,204.47,198.5,22280.92
2016-01-27,199.98,199.93,200.89,195.7,29840.41
2016-01-28,199.75,196.64,199.75,195.62,17903.0
2016-01-29,197.48,200.65,202.5,197.0,23090.24
2016-02-01,202.1,201.29,202.8,199.89,19178.02
2016-02-02,202.0,204.55,204.8,200.64,17842.08
2016-02-03,202.58,203.66,204.56,201.5,15156.99
2016-02-04,204.8,204.99,205.88,203.54,16624.75
2016-02-05,204.99,203.87,205.18,202.53,14227.67
2016-02-15,200.0,200.41,203.0,199.6,19470.18
2016-02-16,200.56,203.92,208.0,200.56,19223.16
2016-02-17,203.74,202.3,204.92,200.51,20349.11
2016-02-18,203.2,201.71,203.6,201.1,18892.56
2016-02-19,201.62,203.11,203.18,201.13,14238.46
2016-02-22,206.0,207.8,208.32,206.0,27759.86
2016-02-23,207.77,212.41,214.98,207.02,37460.89
2016-02-24,212.2,217.74,218.03,211.01,33129.02
2016-02-25,218.8,212.41,220.48,212.13,39480.65
2016-02-26,213.1,216.84,219.25,211.26,28332.71
2016-02-29,218.99,214.91,220.88,206.8,47712.46
2016-03-01,215.96,218.42,220.3,210.4,34004.59
2016-03-02,219.0,224.22,225.5,218.67,47942.66
2016-03-03,225.0,227.81,231.98,221.66,40193.28
2016-03-04,226.88,238.78,240.16,225.01,85838.69
2016-03-07,238.11,233.64,240.0,231.05,39345.55
2016-03-08,233.3,229.21,233.3,227.0,26147.22
2016-03-09,227.0,227.44,232.65,226.1,16402.6
2016-03-10,228.99,228.06,233.7,228.0,25727.46
2016-03-11,226.54,228.05,231.88,225.5,16320.08
2016-03-14,230.76,224.57,233.5,222.2,45277.83
2016-03-15,224.8,231.92,234.39,224.34,36356.33
